"STATION","NAME","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-04-04","16.33",",,W",,,"0.32",",,W,2400","0.0",",,W,",,,"45","H,,S","49",",,W","30",",,W","  310",",,W","  310",",,W","36.0",",,W","52.1",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-04-05","12.08",",,W",,,"0.00","T,,W,2400","0.0","T,,W,",,,"34","H,,S","41",",,W","29",",,W","  270",",,W","  300",",,W","29.1",",,W","36.0",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-04-06","6.26",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"40","H,,S","55",",,W","29",",,W","  170",",,W","  170",",,W","15.0",",,W","23.9",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-04-07","6.49",",,W",,,"0.10",",,W,2400","0.0",",,W,",,,"37","H,,S","40",",,W","34",",,W","   60",",,W","   60",",,W","12.1",",,W","16.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-04-08","10.51",",,W",,,"0.41",",,W,2400","0.0","T,,W,",,,"35","H,,S","41",",,W","31",",,W","   80",",,W","   40",",,W","18.1",",,W","25.1",",,W","    1",",,W","    1",",,W",,,"    1",",,W",,,"    1",",,W",,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-04-09","10.51",",,W",,,"0.01",",,W,2400","0.2",",,W,",,,"31","H,,S","34",",,W","30",",,W","   60",",,W","   60",",,W","21.0",",,W","29.1",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-04-10","9.84",",,W",,,"0.17",",,W,2400","0.0",",,W,",,,"39","H,,S","52",",,W","33",",,W","  250",",,W","  250",",,W","21.9",",,W","28.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-04-11","19.46",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"47","H,,S","50",",,W","36",",,W","  280",",,W","  280",",,W","33.1",",,W","42.1",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-04-12","11.41",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"47","H,,S","65",",,W","33",",,W","  300",",,W","  290",",,W","18.1",",,W","27.1",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-04-13","13.87",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"56","H,,S","69",",,W","46",",,W","  220",",,W","  220",",,W","28.0",",,W","35.1",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-04-14","11.86",",,W",,,"0.03",",,W,2400","0.0",",,W,",,,"56","H,,S","63",",,W","48",",,W","  230",",,W","  220",",,W","29.1",",,W","38.9",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-04-15","12.75",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"55","H,,S","63",",,W","46",",,W","  310",",,W","  320",",,W","25.1",",,W","35.1",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-04-16","8.72",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"52","H,,S","65",",,W","40",",,W","  230",",,W","  220",",,W","19.9",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-04-17","14.09",",,W",,,"0.16",",,W,2400","0.0",",,W,",,,"52","H,,S","60",",,W","47",",,W","  230",",,W","  220",",,W","23.0",",,W","30.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-04-18","11.63",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"58","H,,S","71",",,W","48",",,W","  280",",,W","  350",",,W","25.9",",,W","32.0",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-04-19","7.38",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"50","H,,S","61",",,W","38",",,W","  200",",,W","  350",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-04-20","8.50",",,W",,,"1.16",",,W,2400","0.0",",,W,",,,"42","H,,S","49",",,W","39",",,W","   80",",,W","   60",",,W","16.1",",,W","23.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-04-21","7.16",",,W",,,"0.40",",,W,2400","0.0",",,W,",,,"51","H,,S","59",",,W","45",",,W","  290",",,W","  300",",,W","19.9",",,W","25.1",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-04-22","15.43",",,W",,,"0.01",",,W,2400","0.0",",,W,",,,"53","H,,S","64",",,W","40",",,W","  210",",,W","  200",",,W","35.1",",,W","50.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-04-23","14.32",",,W",,,"0.00","T,,W,2400","0.0",",,W,",,,"41","H,,S","45",",,W","33",",,W","  290",",,W","  300",",,W","23.0",",,W","34.0",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-04-24","16.55",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"37","H,,S","44",",,W","33",",,W","  300",",,W","  310",",,W","25.1",",,W","33.1",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-04-25","10.07",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"41","H,,S","53",",,W","30",",,W","  300",",,W","  280",",,W","19.9",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-04-26","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"47","H,,S","53",",,W","42",",,W","  300",",,W","  280",",,W","16.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-04-27","13.42",",,W",,,"0.00","T,,W,2400","0.0",",,W,",,,"48","H,,S","55",",,W","44",",,W","  320",",,W","  310",",,W","23.0",",,W","34.0",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-04-28","12.30",",,W",,,"0.10",",,W,2400","0.0",",,W,",,,"49","H,,S","60",",,W","40",",,W","  310",",,W","  310",",,W","28.0",",,W","36.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-04-29","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"53","H,,S","62",",,W","44",",,W","  320",",,W","  310",",,W","19.9",",,W","27.1",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-04-30","4.70",",,W",,,"0.00","T,,W,2400","0.0",",,W,",,,"49","H,,S","57",",,W","43",",,W","   80",",,W","   90",",,W","12.1",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-05-01","4.70",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"47","H,,S","55",",,W","41",",,W","   90",",,W","   70",",,W","10.1",",,W","15.0",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-05-02","5.14",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"52","H,,S","66",",,W","38",",,W","  190",",,W","  130",",,W","14.1",",,W","18.1",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-05-03","8.05",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"58","H,,S","73",",,W","46",",,W","  150",",,W","  140",",,W","16.1",",,W","19.0",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-05-04","14.76",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"66","H,,S","82",",,W","52",",,W","  210",",,W","  220",",,W","23.9",",,W","31.1",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-05-05","7.83",",,W",,,"0.02",",,W,2400","0.0",",,W,",,,"67","H,,S","78",",,W","57",",,W","  250",",,W","  240",",,W","21.0",",,W","25.1",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-05-06","9.40",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"64","H,,S","73",",,W","54",",,W","  260",",,W","  360",",,W","16.1",",,W","23.9",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-05-07","9.84",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"67","H,,S","80",",,W","53",",,W","  240",",,W","  210",",,W","17.0",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-05-08","9.84",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"66","H,,S","80",",,W","44",",,W","   60",",,W","   70",",,W","16.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-05-09","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"56","H,,S","77",",,W","43",",,W","  190",",,W","  180",",,W","19.9",",,W","25.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-05-10","14.32",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"71","H,,S","85",",,W","63",",,W","  250",",,W","  250",",,W","21.9",",,W","30.0",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-05-11","10.07",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"71","H,,S","83",",,W","54",",,W","  240",",,W","  240",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-05-12","12.53",",,W",,,"0.02",",,W,2400","0.0",",,W,",,,"64","H,,S","82",",,W","52",",,W","  290",",,W","  280",",,W","30.0",",,W","40.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-05-13","14.76",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"58","H,,S","62",",,W","45",",,W","  300",",,W","  280",",,W","31.1",",,W","44.1",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-05-14","9.40",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"56","H,,S","68",",,W","46",",,W","  300",",,W","  300",",,W","15.0",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-05-15","8.05",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"59","H,,S","70",",,W","44",",,W","  240",",,W","  270",",,W","15.0",",,W","19.0",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-05-16","8.05",",,W",,,"0.00","T,,W,2400","0.0",",,W,",,,"61","H,,S","69",",,W","54",",,W","  230",",,W","  200",",,W","15.0",",,W","19.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-05-17","8.05",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"69","H,,S","83",",,W","60",",,W","  290",",,W","  240",",,W","18.1",",,W","27.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-05-18","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"59","H,,S","70",",,W","48",",,W","  200",",,W","  200",",,W","14.1",",,W","18.1",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-05-19","10.51",",,W",,,"0.10",",,W,2400","0.0",",,W,",,,"59","H,,S","70",",,W","54",",,W","  300",",,W","  290",",,W","25.1",",,W","36.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-05-20","16.11",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"56","H,,S","60",",,W","46",",,W","  300",",,W","  290",",,W","33.1",",,W","40.9",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-05-21","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"53","H,,S","63",",,W","41",",,W","  250",",,W","  300",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-05-22","15.21",",,W",,,"0.00","T,,W,2400","0.0",",,W,",,,"58","H,,S","70",",,W","49",",,W","  290",",,W","  270",",,W","28.0",",,W","36.9",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-05-23","10.51",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"51","H,,S","62",",,W","37",",,W","  310",",,W","  290",",,W","23.0",",,W","29.1",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-05-24","13.87",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"62","H,,S","79",",,W","48",",,W","  250",",,W","  250",",,W","21.9",",,W","29.1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-05-25","12.30",",,W",,,"0.00","T,,W,2400","0.0",",,W,",,,"67","H,,S","79",",,W","58",",,W","  210",",,W","  190",",,W","21.0",",,W","29.1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-05-26","13.65",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"71","H,,S","83",",,W","62",",,W","  230",",,W","  230",",,W","23.0",",,W","28.0",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-05-27","14.76",",,W",,,"0.00","T,,W,2400","0.0",",,W,",,,"72","H,,S","85",",,W","63",",,W","  230",",,W","  230",",,W","25.9",",,W","35.1",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-05-28","11.86",",,W",,,"0.01",",,W,2400","0.0",",,W,",,,"72","H,,S","83",",,W","58",",,W","  220",",,W","  270",",,W","25.1",",,W","32.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-05-29","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"68","H,,S","79",",,W","58",",,W","  150",",,W","  150",",,W","14.1",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-05-30","14.99",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"71","H,,S","83",",,W","58",",,W","  220",",,W","  190",",,W","21.9",",,W","31.1",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-05-31","12.30",",,W",,,"0.45",",,W,2400","0.0",",,W,",,,"65","H,,S","74",",,W","46",",,W","   80",",,W","   30",",,W","19.9",",,W","27.1",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-06-01","12.75",",,W",,,"0.99",",,W,2400","0.0",",,W,",,,"46","H,,S","48",",,W","44",",,W","   60",",,W","   60",",,W","19.9",",,W","31.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-06-02","7.61",",,W",,,"0.88",",,W,2400","0.0",",,W,",,,"46","H,,S","48",",,W","44",",,W","   50",",,W","   50",",,W","16.1",",,W","25.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-06-03","6.04",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"53","H,,S","65",",,W","42",",,W","  140",",,W","  310",",,W","13.0",",,W","17.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-06-04","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"56","H,,S","66",",,W","49",",,W","  150",",,W","  150",",,W","14.1",",,W","17.0",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-06-05","6.26",",,W",,,"0.00","T,,W,2400","0.0",",,W,",,,"60","H,,S","75",",,W","47",",,W","  210",",,W","  170",",,W","12.1",",,W","14.1",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-06-06","10.07",",,W",,,"0.01",",,W,2400","0.0",",,W,",,,"65","H,,S","74",",,W","56",",,W","  360",",,W","   40",",,W","18.1",",,W","25.1",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-06-07","8.72",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"62","H,,S","71",",,W","53",",,W","  190",",,W","  190",",,W","16.1",",,W","21.0",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-06-08","17.00",",,W",,,"0.00","T,,W,2400","0.0",",,W,",,,"62","H,,S","73",",,W","52",",,W","  190",",,W","  220",",,W","25.9",",,W","38.0",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-06-09","11.41",",,W",,,"0.67",",,W,2400","0.0",",,W,",,,"66","H,,S","75",",,W","59",",,W","  250",",,W","  280",",,W","28.0",",,W","36.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-06-10","11.41",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"67","H,,S","78",",,W","57",",,W","  230",",,W","  280",",,W","17.0",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-06-11","11.86",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"73","H,,S","84",",,W","64",",,W","  270",",,W","  260",",,W","21.0",",,W","27.1",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-06-12","7.83",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"72","H,,S","83",",,W","61",",,W","  220",",,W","  260",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-06-13","8.50",",,W",,,"0.01",",,W,2400","0.0",",,W,",,,"73","H,,S","82",",,W","65",",,W","  270",",,W","  340",",,W","19.9",",,W","25.1",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-06-14","7.38",",,W",,,"0.00","T,,W,2400","0.0",",,W,",,,"72","H,,S","81",",,W","63",",,W","  160",",,W","  130",",,W","15.0",",,W","19.0",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-06-15","6.93",",,W",,,"1.09",",,W,2400","0.0",",,W,",,,"58","H,,S","63",",,W","53",",,W","  140",",,W","  140",",,W","18.1",",,W","19.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-06-16","7.61",",,W",,,"0.00","T,,W,2400","0.0",",,W,",,,"61","H,,S","74",",,W","53",",,W","  280",",,W","  270",",,W","18.1",",,W","25.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-06-17","7.38",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"67","H,,S","71",",,W","55",",,W","  360",",,W","  340",",,W","17.0",",,W","23.9",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-06-18","10.07",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"63","H,,S","74",",,W","53",",,W","  230",",,W","  220",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-06-19","10.29",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"69","H,,S","81",",,W","60",",,W","  230",",,W","  300",",,W","17.0",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-06-20","8.28",",,W",,,"0.14",",,W,2400","0.0",",,W,",,,"64","H,,S","71",",,W","57",",,W","  200",",,W","  190",",,W","16.1",",,W","19.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-06-21","6.04",",,W",,,"1.36",",,W,2400","0.0",",,W,",,,"67","H,,S","81",",,W","62",",,W","  290",",,W","  280",",,W","14.1",",,W","17.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-06-22","10.51",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"74","H,,S","81",",,W","66",",,W","  300",",,W","  290",",,W","18.1",",,W","23.9",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-06-23","12.53",",,W",,,"0.03",",,W,2400","0.0",",,W,",,,"74","H,,S","86",",,W","63",",,W","  230",",,W","  220",",,W","28.0",",,W","35.1",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-06-24","11.63",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"71","H,,S","80",",,W","62",",,W","  290",",,W","  300",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-06-25","8.28",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"70","H,,S","77",",,W","60",",,W","  280",",,W","  250",",,W","18.1",",,W","23.9",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-06-26","6.49",",,W",,,"0.00","T,,W,2400","0.0",",,W,",,,"67","H,,S","74",",,W","59",",,W","   20",",,W","   30",",,W","13.0",",,W","18.1",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-06-27","7.61",",,W",,,"0.30",",,W,2400","0.0",",,W,",,,"64","H,,S","70",",,W","55",",,W","   90",",,W","  100",",,W","14.1",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-06-28","12.30",",,W",,,"0.87",",,W,2400","0.0",",,W,",,,"56","H,,S","57",",,W","49",",,W","   30",",,W","   40",",,W","21.9",",,W","33.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-06-29","7.16",",,W",,,"0.00","T,,W,2400","0.0",",,W,",,,"58","H,,S","72",",,W","51",",,W","  260",",,W","  270",",,W","15.0",",,W","19.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-06-30","6.04",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"68","H,,S","79",",,W","57",",,W","  210",",,W","  210",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-07-01","10.51",",,W",,,"0.44",",,W,2400","0.0",",,W,",,,"69","H,,S","79",",,W","63",",,W","  300",",,W","  290",",,W","23.9",",,W","29.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-07-02","8.28",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"68","H,,S","75",",,W","61",",,W","  290",",,W","  300",",,W","15.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-07-03","7.16",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"68","H,,S","76",",,W","60",",,W","  240",",,W","  240",",,W","13.0",",,W","15.0",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-07-04","5.37",",,W",,,"0.01",",,W,2400","0.0",",,W,",,,"65","H,,S","71",",,W","58",",,W","  240",",,W","  240",",,W","10.1",",,W","12.1",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-07-05","8.95",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"69","H,,S","81",",,W","57",",,W","  270",",,W","  280",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-07-06","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"73","H,,S","83",",,W","63",",,W","  220",",,W","  210",",,W","13.0",",,W","17.0",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-07-07","10.96",",,W",,,"0.00","T,,W,2400","0.0",",,W,",,,"73","H,,S","82",",,W","65",",,W","  180",",,W","  180",",,W","25.9",",,W","32.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-07-08","9.62",",,W",,,"0.01",",,W,2400","0.0",",,W,",,,"76","H,,S","84",",,W","67",",,W","  250",",,W","  240",",,W","16.1",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2015-07-09","6.49",",,W",,,"0.45",",,W,2400","0.0",",,W,",,,"69","H,,S","75",",,W","62",",,W","  350",",,W","   60",",,W","12.1",",,W","15.0",",,W","    1",",,W",,,,,,,,,,,,,,
